County,Year,precip_total,temp_min,temp_mean,temp_max,dewpoint_mean,vpd_max,vpd_min
Fond du Lac,2013,25.41,51.46666666666667,61.18333333333334,70.89999999999999,49.78333333333333,14.558333333333332,1.6816666666666666
Fond du Lac,2014,28.93,51.333333333333336,60.883333333333326,70.48333333333333,50.15,13.306666666666667,1.5133333333333334
Fond du Lac,2015,21.79,52.81666666666666,62.73333333333333,72.63333333333334,51.51666666666667,14.558333333333332,1.3516666666666666
Fond du Lac,2016,23.21,53.6,63.300000000000004,73.05,52.583333333333336,14.953333333333333,1.3716666666666668
Fond du Lac,2017,26.869999999999997,52.550000000000004,62.416666666666664,72.23333333333333,50.76666666666667,15.153333333333334,1.8733333333333333
Fond du Lac,2018,31.69,52.65,62.31666666666666,71.95,51.63333333333333,14.598333333333334,1.5066666666666666
Fond du Lac,2019,27.2,52.75,62.0,71.23333333333333,51.73333333333333,13.793333333333335,1.6466666666666665
Fond du Lac,2020,24.56,52.75,62.583333333333336,72.43333333333334,50.98333333333333,15.371666666666664,1.6983333333333333
Fond du Lac,2021,21.2,55.199999999999996,65.03333333333333,74.9,51.666666666666664,17.875,3.0233333333333334
Fond du Lac,2022,20.81,53.4,62.666666666666664,71.91666666666667,50.73333333333333,15.606666666666667,2.3733333333333335
Fond du Lac,2023,18.67,53.46666666666667,63.699999999999996,73.91666666666667,51.166666666666664,16.883333333333333,1.9316666666666666
Fond du Lac,2024,26.02,53.9,63.949999999999996,73.98333333333333,53.199999999999996,15.083333333333334,1.3416666666666668
Forest,1984,17.86,44.5,56.48333333333333,68.45,46.0,12.513333333333334,0.5366666666666666
Forest,1985,23.59,43.949999999999996,56.11666666666667,68.3,46.38333333333333,12.695,0.37000000000000005
Forest,1986,19.490000000000002,44.86666666666667,57.083333333333336,69.33333333333333,47.13333333333333,13.121666666666668,0.45166666666666666
Forest,1987,16.060000000000002,45.833333333333336,58.93333333333334,72.05,48.199999999999996,14.933333333333332,0.4566666666666666
Forest,1988,15.540000000000001,45.0,58.85,72.7,46.0,17.46,0.715
Forest,1989,11.51,42.416666666666664,55.75,69.08333333333333,45.13333333333333,14.441666666666668,0.3433333333333333
Forest,1990,24.810000000000002,44.5,56.583333333333336,68.73333333333333,46.35,13.236666666666666,0.3833333333333333
Forest,1991,23.86,46.28333333333333,58.150000000000006,70.05,48.03333333333333,13.881666666666668,0.5316666666666666
Forest,1992,18.0,41.916666666666664,53.63333333333333,65.33333333333333,42.96666666666667,12.318333333333333,0.6666666666666666
Forest,1993,23.45,43.583333333333336,54.48333333333333,65.39999999999999,44.6,11.521666666666667,0.5316666666666666
Forest,1994,22.58,44.21666666666667,56.416666666666664,68.58333333333333,44.550000000000004,13.74,0.7266666666666667
Forest,1995,20.169999999999998,44.916666666666664,56.550000000000004,68.14999999999999,45.51666666666667,13.621666666666668,0.7600000000000001
Forest,1996,18.68,43.199999999999996,54.23333333333333,65.21666666666667,44.43333333333334,11.431666666666667,0.4683333333333333
